169.73,8
223.102,1
143.99,14416
146.210,9
99.171,1
141.90,10
200.224,9
101.17,11
101.15,18
141.77,30
43.205,25
43.204,3
43.207,3
15.19,146
221.228,133
43.203,5
43.202,2
15.13,6
43.209,27
221.221,1
221.223,30
90.182,1
90.183,2
90.186,2
90.187,1
90.184,2
43.192,21
90.188,1
90.189,2
43.199,10
22.220,146
22.221,62
60.2,5
22.223,112
22.156,144
22.157,33
22.154,62
22.155,58
22.152,73
22.153,39
22.150,48
22.151,43
210.29,350
22.158,31
22.159,58
68.187,1
39.127,7
39.120,11
211.89,28
194.180,149
209.30,475
211.82,237
211.83,9
209.186,292
209.184,8193
146.12,3
217.63,86
146.16,28
146.14,329
146.15,10
211.67,21
211.62,59
189.224,6
50.214,53
210.188,80
210.187,594
210.183,3
212.116,42
212.117,22
212.111,1
211.115,1425
23.226,19
204.119,16
220.223,44
60.198,6
60.199,179
194.78,17
84.151,9
171.141,3
51.122,80
171.146,131
35.80,4
104.69,1
219.2,2
216.69,7
160.70,17
160.72,8
69.160,61
69.161,9
69.164,11
143.102,442
65.191,145
217.6,12
211.0,34
116.98,1
116.96,6
209.2,79
102.27,3
187.227,44
77.149,8
220.43,30
105.26,36
105.27,1
92.42,13
3.159,34277
92.48,8
3.150,34843
3.151,47923
66.127,21357
128.181,6117
35.208,2
162.93,11
68.25,1
223.243,27
166.225,8
112.63,388
178.224,3
219.86,11
219.87,9
219.80,2
198.117,164
198.111,8
161.254,11
166.220,2
166.221,106
166.222,1
1.32,43696
14.223,1843
99.133,5
18.197,9
51.146,11
201.211,8
184.62,55
155.182,45927
67.227,2
22.39,180
22.32,48
22.33,131
22.30,172
22.31,108
22.36,100
223.1,1
22.34,138
22.35,62
133.115,407
133.116,7
76.88,162
14.63,6865
99.47,74
221.107,87
110.174,51
78.246,14
210.77,23
22.160,43
174.135,1
99.161,14
99.162,3
99.165,87
99.167,3
99.166,7
99.169,1
80.116,30
92.117,108
92.116,7
200.232,3
200.235,724
101.63,7
101.60,8
101.61,2
132.51,939
141.44,11
15.29,16644
221.219,337
43.236,89370
43.237,56399
43.238,3261
43.239,125244
39.4,2247
221.214,19
221.217,21544
90.191,85
5.240,75754
5.241,37345
86.178,1
188.106,74
158.132,56
22.145,205
22.144,36
22.147,57
22.146,174
210.14,8
22.140,42
22.143,34
22.142,50
216.42,1056
22.149,26
48.82,118
48.81,56
73.210,39
75.243,1
158.24,1
168.147,43862
168.146,6765
73.19,23
137.4,131
137.5,77
137.6,202
137.7,94
137.0,2768
137.1,3866
137.2,935
137.3,166
157.206,36
215.147,146
211.71,36
211.78,2687
50.205,32
50.204,129
77.29,11
77.28,13
220.180,847
220.181,407
77.27,48
77.26,8
77.25,14
77.24,37
211.108,272
211.109,1
212.123,19
21.172,1
211.100,2
211.105,45
211.106,164891
194.87,76
5.206,261
5.207,35697
5.200,457
22.38,67
181.154,1
67.226,2
88.231,11
88.230,29
220.80,16
69.90,4606
195.54,15
69.92,19
220.88,16
69.94,397
160.64,3
223.0,2
69.174,1
22.37,85
201.185,2331
216.150,1
75.61,1
65.219,2143
65.213,11
218.31,372
1.125,2305
1.124,118771
1.127,1720
156.118,2
220.57,1
131.154,1005
198.108,2365
198.109,1080
198.102,1
198.107,7
198.81,1899
198.86,4779
198.87,13819
198.85,278901
198.88,646712
198.89,410
219.248,1
136.246,16
58.199,1
136.243,133
58.194,1
116.181,1
201.198,18
67.213,16
200.19,1
87.12,1
23.77,5
23.242,137
23.240,28
23.245,11
133.250,39
17.165,1
17.161,46
19.206,2
185.30,189
211.20,10
23.82,32
99.154,9
99.156,13
99.152,4
176.107,16
146.53,1
221.207,167
110.86,9
15.37,2
57.27,154
87.137,888
57.26,36
190.111,13
43.224,55425
43.221,15
209.211,558
221.22,140
76.91,385
22.171,39
76.93,6400
76.92,145
22.174,103
22.175,33
22.176,47
22.177,56
22.178,41
22.179,100
169.175,50110
156.210,21
146.35,57
47.128,33
146.39,61638
147.105,25
147.103,2496
147.101,40256
19.45,1
19.46,1
3.47,21
3.46,27
3.45,19
3.44,10025
77.30,2176
77.31,16
3.41,3772
3.40,15272
137.230,1200
137.236,18
209.142,14
89.157,9
89.159,2
218.237,15
170.195,6
221.37,21
221.31,1
219.101,27
194.95,11
84.174,18
130.84,31
88.244,1
220.90,1
64.97,7
195.48,35
220.94,300
220.99,11
60.69,3
74.74,16
74.77,48
74.71,30
74.72,80
216.166,2
14.9,44
22.2,42
22.3,102
22.0,769
22.1,138
22.6,121
22.7,64
22.4,48
22.5,63
22.8,124
22.9,43
129.17,10
218.26,4
68.232,5
95.204,12
186.182,53
78.233,3
112.41,1
174.24,6
112.46,13
90.190,4
213.52,1
198.91,2975
198.93,18
198.92,3966
198.95,1391
198.94,11
198.97,17941
198.99,7
60.85,24
60.84,1
60.87,1
60.86,5
60.80,17
141.162,31
141.163,158
141.160,35
141.161,184
201.234,6
201.236,213
201.231,5933
66.205,8
208.223,238
208.227,79
22.10,113
22.11,60
22.12,47
22.13,50
22.14,57
22.15,44
22.16,60
80.117,12
22.18,70
22.19,102
86.179,1
149.176,9
55.242,5
145.176,1830
153.193,1370219
67.207,3717
67.204,157
145.179,93
145.178,23
200.26,14
67.200,71
136.165,336
17.119,52
133.240,11
17.112,2
133.248,44
14.118,1573
19.212,1
156.9,1
101.44,22
101.45,4
101.46,8
101.47,364
101.42,17
101.43,26
99.143,12
101.48,16
101.49,143
99.145,7
123.17,15
93.24,5
92.178,4
66.198,11
39.21,4374
39.20,4796
39.23,500
39.22,36593
210.10,8
6.176,4
169.183,1
23.74,9
145.182,8
43.252,418975
22.141,58
43.251,7609
210.15,6
194.247,107
84.196,73
210.17,26437
173.254,2
64.242,39
64.243,97
22.169,45
22.168,37
22.167,46
22.166,106
22.165,47
22.164,42
22.163,41
22.162,31
22.161,42
88.33,71
73.35,374
73.37,2
73.39,3662
48.80,33
47.132,2689
47.131,546
47.130,2
47.137,69
47.136,1
146.25,2
47.138,1
147.177,27117
122.255,4
194.137,1
102.0,31741
102.2,1240
102.3,68513
211.123,13157
213.188,97
94.138,1
95.163,6
95.162,20
212.32,59
68.229,1
68.226,992
68.227,1
68.225,270
3.43,17
106.93,4
208.35,315
208.34,5
208.33,78
29.26,1
216.38,12
137.61,9
137.226,6787
137.227,2
122.102,36
220.69,7
137.229,7
216.177,3
216.175,7
104.96,2
60.71,50
74.66,2
74.64,10290
74.65,840
79.242,98
74.61,84
74.68,103
74.69,9
84.164,12
220.5,3
220.4,4270
209.195,483
209.196,3904
199.255,670
65.232,12159
65.236,1885
1.103,48651
1.102,236425
1.101,33904
1.100,6449
1.107,76507
1.106,1758
1.108,260128
174.32,18
58.204,1
58.203,68
68.121,4
83.20,166
66.81,13
35.116,11
60.93,827
35.232,19
82.242,21
66.213,68
201.226,93
201.227,7
66.216,24509
208.233,628963
91.187,35
200.31,1
145.162,3114
145.163,180
145.160,88
145.161,1118
145.166,284
145.167,148
145.164,246
145.165,84
67.29,2
208.125,6
208.128,2852
223.2,1
101.53,21
101.52,14
101.51,7
101.50,6
101.57,30
101.56,920
220.184,7080
101.59,12
101.58,11
186.62,53
66.182,6
17.4,128
39.39,17
66.68,5
174.80,2
129.94,1
43.240,3
19.178,1
220.39,917
190.158,11
213.2,301
39.165,33
210.65,2
50.198,1
19.63,1
68.168,1
174.113,3
211.28,18
77.56,20
77.57,27
220.158,151
220.156,3784
77.58,9
77.59,1
220.153,594
209.56,4312
115.30,2
209.167,321
134.94,1
29.168,1
212.153,1
151.184,1
79.105,24
88.69,2
88.68,5
68.233,75826
106.60,416
5.167,216
5.166,2061
74.13,14
195.64,3
195.63,2
68.125,981
68.124,79
68.126,347
220.79,7246
107.29,87378
68.122,16633
220.75,51
220.74,109
216.100,3
216.106,594
5.201,3
213.227,6
74.52,9550
74.50,7
74.55,97695
74.54,4337
102.125,123
210.128,69319
5.252,243887
68.85,93
68.84,1168
68.87,885
68.81,6
68.80,2078
68.83,2
68.82,4282
199.240,14
199.247,25
130.227,948
218.151,154
1.110,68546
1.111,67417
218.159,110
165.190,3779
69.128,3841
69.129,6384
210.239,6997
201.82,1567
66.92,6
141.101,3
65.226,6
31.4,25
65.224,113
31.2,9
16.193,13
16.192,62
82.254,11
82.252,17
16.195,37
16.194,101
157.12,28
66.229,29
169.88,10
66.220,928
170.227,4
200.40,8
201.149,12
201.145,38
201.142,46
118.158,4
55.220,2
199.34,5985
83.102,16
78.85,5
174.173,1
146.134,6
113.138,11
113.139,25
176.157,35
76.89,377
113.133,1
216.17,63645
208.204,12
208.209,175
221.254,6
58.14,341
23.165,734
58.11,2
58.10,242
58.13,101
58.12,7
87.164,4
87.167,25
66.159,111
157.138,514
19.163,1
161.168,1
187.36,35
190.146,9
22.43,47
90.179,1
90.178,1
90.176,2
22.218,41
39.206,1699
39.207,45
39.200,21
99.16,44
111.38,3303
147.154,5
147.157,1
147.153,11
220.149,2
194.119,30
209.83,202
211.32,1217
211.37,1136
115.22,775
89.77,6565
50.241,29
210.50,21935
73.255,10
212.50,3
176.13,16
208.54,1
208.56,13
69.57,236
69.56,1
68.118,42
107.31,36100
107.30,35465
195.226,430
216.114,21
216.116,26
216.119,3
18.192,27554
3.129,5
3.128,151
66.131,4517
179.165,10
210.138,47
210.139,1780
5.243,48999
5.248,14
68.92,3504
68.93,16
210.137,8
114.182,1
75.82,16
75.81,1
161.89,1
218.125,1
75.89,9522
58.228,22
70.35,20
69.131,4965
69.130,4451
70.31,549
70.30,134
70.33,362
70.32,7414
112.30,103
112.34,1
23.84,912
23.85,4942
104.154,1
104.153,2
13.231,814
210.42,4
164.235,2366
218.73,145
65.255,971
74.247,6
66.239,441
88.49,3
169.97,3
47.63,2
31.130,30
99.18,1
99.19,572
201.154,1582
99.17,43
199.102,2980
145.188,5
145.189,4023
145.185,11
145.186,1269
55.232,9892
145.180,19
55.237,12
219.52,5319
31.178,2
199.26,9
199.24,211
145.211,3391
199.21,184
14.142,206
83.113,35
174.164,4
86.239,30
65.100,8085
65.101,4
1.96,2754042
1.97,1137
1.94,649
220.7,7
1.90,33839
1.91,17166
199.123,2
176.141,1362
199.124,10
123.63,841
199.129,63
39.18,26
208.212,1822
198.65,13
198.66,12433
198.67,44
18.52,1
43.10,6
223.31,1
23.176,11
19.151,1
23.178,26
87.175,259
17.123,48
15.189,4
222.59,1
222.52,350
39.217,1529
174.188,1
1.76,60784
147.144,3571
147.145,1
220.179,34
220.178,106
220.170,30
95.60,55
220.177,2391
213.153,23
3.250,47186
22.134,39
22.135,41
22.136,93
22.137,41
22.130,93
22.131,83
22.132,161
22.133,47
210.49,1825
22.138,124
22.139,60
64.92,160
64.93,496
181.219,257
64.94,166
64.95,826
5.74,3
18.212,1
18.213,1
18.214,1082
3.255,46173
3.254,34295
3.251,66982
220.52,3
3.253,224838
3.252,43398
73.213,43
216.124,22
216.121,47
3.138,36712
3.139,40117
3.131,4
3.132,58164
3.133,84692
29.147,125
3.136,2817
3.137,47085
210.104,4
210.102,25
210.108,372761
12.244,4
181.188,5
60.138,25
181.182,8
104.197,88
178.131,2
104.195,638
161.99,5
29.129,266
75.90,16861
195.104,2
66.171,31
70.26,282
70.27,188
70.24,180
70.25,120
70.28,229
70.29,478
85.99,37
104.128,51
216.252,2
216.251,40
164.229,12434
87.9,2
219.212,1
18.143,15
18.141,21
166.156,8
191.180,301
111.204,69598
111.205,707356
99.28,22
104.239,151740
201.160,610
99.21,15
104.233,9
201.164,23
99.24,158
213.7,16
219.27,6009
145.221,1
145.220,4
150.99,1261
82.52,7518
1.89,9089
1.81,51568
1.80,8344
110.211,4
65.118,811
199.132,6901
201.46,7
198.79,8928
201.42,223
198.77,2
198.76,717
198.75,3533
201.49,50
198.71,38
191.218,1
112.207,35
66.170,2788
19.142,2
58.39,101
182.81,5
116.119,2
190.129,2506
119.182,5
110.111,82
110.110,163
91.139,7
222.61,77
172.194,4
69.95,1
221.183,160
36.106,222
170.39,19
1.67,9702
1.66,115283
1.65,42517
1.64,35181
223.23,1
213.147,2
101.156,7
147.190,4
82.65,3
10.67,1
95.129,16783
212.76,10
88.138,80
88.139,64
94.51,77
88.59,2
110.246,1
82.64,2
22.129,70
22.128,153
176.32,1
220.23,31
220.21,15
220.27,62223
133.249,77
3.248,27596
3.249,62784
29.135,980
211.11,87
220.163,36
211.14,7
68.171,28
213.14,99
216.138,9273
216.139,5
209.98,10
79.208,1
213.210,3
60.125,6
60.124,9
60.127,11
60.126,14
87.64,441
87.65,977
1.147,32914
1.146,36365
136.197,73
1.144,64387
1.149,4182
1.148,24102
219.197,7
219.195,1
174.73,36
174.77,7
104.135,2156
119.31,2
216.244,823
216.248,327
133.251,106
199.116,26
74.9,4
23.244,3
144.145,11
144.144,103
144.140,102
218.54,27
76.8,158
218.50,6
99.30,2
99.32,4
99.33,758
104.225,1
174.65,63
65.124,4807
66.113,4
198.189,78
199.148,4125
199.143,10
201.70,33
66.28,13
73.240,151775
43.37,3132
43.36,6433
216.168,34
68.230,6231
66.162,19
137.32,9966
137.33,8780
137.34,325
137.35,42220
169.52,20
110.108,43
110.109,139
127.19,14
82.69,3
22.248,39
22.249,135
22.246,45
22.247,100
22.244,49
22.245,46
22.242,49
22.243,45
22.240,68
22.241,49
221.190,61
221.195,207007
82.8,49
95.205,23
95.206,17
95.207,20
82.71,64
111.46,475
1.58,9914
218.185,2
85.155,10
194.165,1
221.58,276
221.59,461
174.251,5
221.56,3
221.50,267
17.79,37
74.123,674
94.48,2
94.49,259
158.112,10
208.89,4732
69.64,79
69.60,143
217.58,54
220.30,1139
220.37,6485
107.1,234
195.22,1300
220.113,212
220.112,11
220.116,9
220.115,2551
68.161,55
209.50,1469
157.10,20
157.11,1
74.15,408
74.14,609
157.14,10689
74.12,836
49.173,1
216.27,3
79.212,3
217.25,1
134.38,9028
1.150,64771
1.151,20688
1.152,10852
1.153,35694
1.154,70324
1.155,33950
1.158,29522
137.149,24
174.40,3389
146.9,1
107.28,43693
86.35,205
68.120,7
104.101,1
163.254,21022
218.205,33
219.237,45
159.170,1
118.206,13
99.147,6
102.44,38394
102.43,110630
218.49,375
99.128,5
165.223,241
99.41,87
99.40,13
99.43,1
201.105,1273
99.46,4
104.215,1
104.217,63
120.72,39
99.27,8
199.78,2
199.79,416
165.130,3
207.122,14
140.9,474
74.53,3188
43.26,56
43.21,23458
39.49,10
39.48,1972
93.49,5
31.144,164
195.221,6
201.62,20800
22.170,72
112.229,15
18.184,2
76.90,274
112.224,67
22.172,38
93.138,2
93.139,1
173.94,39
22.173,44
76.95,108
66.114,7
76.94,852
57.34,25
57.35,6160
82.70,3
208.154,157
15.154,3
73.91,2688
22.255,42
22.254,37
22.251,42
22.250,64
22.253,69
22.252,38
23.234,84
43.8,234559
43.4,3
221.165,2
221.164,2
70.50,249
14.54,3
1.45,88383
1.44,53676
1.47,125332
1.46,134541
209.132,11
210.123,75
221.49,63
221.41,14555
221.40,54
221.46,939680
212.90,65
210.98,200
210.93,163
21.168,932
169.104,9
69.11,71140
69.10,16
69.12,2965
20.137,7
213.30,1
194.158,12
47.129,2
31.51,8
186.245,5
65.24,134
65.25,2317
65.27,427
65.20,207
218.0,2
181.246,546
69.9,21
29.150,4224
29.157,1
69.1,1
161.47,3
210.3,56
194.26,144
64.62,1
174.57,1
77.201,152
70.78,7993
104.36,4
70.77,936
70.76,1095
91.148,98
104.115,4
218.255,17
211.44,402
3.42,17
73.1,162
73.6,47592
73.7,2865
154.49,13642
136.227,3
99.56,4
99.57,3
104.200,8534
104.201,8
201.118,3
201.119,23
99.59,26
217.131,20
104.209,77630
223.212,59
129.241,3
129.243,139
219.11,264
219.10,15809
153.169,9
199.165,108
65.148,44
212.93,3
65.140,134
65.141,28854
65.145,5
212.246,4
43.57,30
39.50,2
93.59,2
222.122,40
39.53,5
39.54,3
39.55,36
208.61,620
108.118,1
108.119,31
99.5,1
201.16,72
201.17,33
99.2,44
99.3,1
128.179,447
112.230,1
112.231,31
137.58,3
22.61,50
22.60,47
22.63,73
22.62,57
137.52,149
137.53,4
137.50,8
137.51,169
137.56,3156
137.57,17
137.54,189
137.55,12
208.143,48
208.146,398
78.38,1
74.252,3
74.253,1
1.0,95404
1.1,65944
1.2,158330
1.3,30875
1.8,33103
146.254,7
31.226,1
23.229,552
23.228,48
35.250,2
149.216,1
1.38,89680
1.39,7697
223.193,1
99.137,2
99.134,29
1.33,112212
1.34,80161
1.35,48921
1.36,9152
1.37,59601
169.46,5
115.90,3
223.96,2
49.99,1
49.96,53
49.94,2
212.88,6
103.148,144
212.81,18
21.173,1
20.159,14
21.171,2
21.170,1
20.153,2
43.155,9
20.155,4
94.67,28
216.80,1
216.82,1
73.45,18
73.46,16
73.43,53
73.42,1
220.10,52
73.48,22
220.15,1520
146.54,28
47.143,132
47.141,2
220.137,94
95.23,59
220.132,158
160.31,8
113.85,1
134.14,1
65.50,8307
23.202,76
15.173,4
136.168,4
137.160,1
29.164,22
29.165,1502
29.167,1
29.160,1
29.161,4
29.162,10
29.163,4902
194.39,8
188.53,1
36.1,26
36.0,7
36.3,4
36.2,8
210.254,128464
35.110,10
77.218,19
64.78,1246
35.118,16
35.119,2
39.17,11
67.195,884
216.218,1885
216.213,223
16.196,1
43.206,223077
129.95,2
43.201,10
114.131,2
35.240,1168496
217.126,1
99.62,1
99.61,20
199.98,210
29.188,11232
165.113,3
161.217,15
122.16,628
70.180,4552
70.181,2516
70.182,7
70.183,2
199.172,14
65.151,42
65.155,3
19.133,1
43.43,467448
198.39,142
90.185,1
58.9,5762
189.93,103
165.15,40
43.62,4
66.130,12656
43.147,151115
216.1,1420
154.182,5
154.181,12
137.49,72
137.48,1
29.159,12
176.243,24
176.245,77
17.205,22
64.221,2
80.91,601
31.239,1
31.237,4
31.236,2
70.164,780
70.162,4
70.163,5
70.160,3
70.161,4
70.168,19
70.169,567
99.129,4
22.222,39
210.0,5
85.102,3
110.33,8
110.32,14
110.37,2
110.35,2
110.34,1
15.69,17723
110.38,1
210.23,269
20.141,408
222.28,21
74.119,131
39.110,3
69.32,49
73.56,7
73.54,19
73.50,872
73.58,8
73.59,1
146.41,13
220.123,1261
220.121,918
157.60,1
157.63,791
157.62,839
197.200,3
179.106,597
217.54,10
217.57,60
217.56,60
217.59,182
165.24,63
65.42,90866
65.43,2389
174.174,1
161.69,2946606
29.171,259
29.170,1781
216.16,6044
68.18,1
68.19,1
51.152,1
51.157,2
70.55,4058
70.54,5125
70.53,338
70.52,372
70.51,346
69.196,50
76.220,362
216.52,62
201.240,3
157.3,3
216.208,5
216.209,1
102.14,20523
163.203,8
218.254,2297
216.202,5
216.203,37
216.206,1
216.207,3110
94.50,153
35.254,361
80.178,11
136.204,51
22.148,174
201.132,630
80.171,87
201.135,7814
74.237,14
103.170,62
29.191,2
29.190,732
199.85,24
199.86,131
74.238,154802
51.64,2
65.162,160
70.191,4902
70.190,16
222.103,24
199.189,1
113.137,3
199.181,8
201.39,74
84.87,6
84.86,18
84.85,2
84.84,2
83.247,1
43.151,1834
43.150,62116
93.145,144
43.154,6
93.146,16
93.148,30
200.243,1
200.245,22
157.6,116
157.7,172
201.246,5
141.213,4894
157.2,204
201.241,3812
201.242,41
141.217,384
157.9,2
169.19,6
22.42,48
22.41,56
22.40,94
22.47,54
22.46,61
22.45,102
22.44,118
145.108,174
22.49,252
22.48,221
145.103,31210
153.149,4
