12,17,532197
12,19,790996
12,20,10820
12,21,220483
12,22,111180
12,23,2703040
12,24,128581
12,26,427444
12,51,29713
12,57,243868
12,58,124619
12,63,150449
12,64,393388
12,67,4
12,85,34
12,91,9799
12,92,5
12,93,34358
12,95,20229
12,96,433530
12,107,3
12,108,6147
12,182,18
12,187,11
12,208,68
12,223,2
12,224,60
12,225,59
12,228,360
12,232,20
12,233,1607
12,238,2917
12,241,7
12,242,7949
12,243,1
12,245,7212
12,246,28
12,251,3
12,252,2
12,269,244
12,273,57
12,277,53
12,280,1805
12,283,296
12,285,14
12,287,200641
12,292,2
12,297,1321
12,300,42
12,301,81183
12,302,2755
12,307,1
12,308,2
12,310,2
12,312,3
12,315,1
12,316,1
12,317,4
12,329,254
12,330,19
12,347,537
12,353,9572
12,354,2541
12,355,1286
12,356,1069
12,361,1259
12,362,1242
12,363,1151
12,364,1646
12,365,1346
12,366,841
12,368,1232
12,373,249
12,374,3270
12,380,42
12,381,11
12,383,1902
12,384,359
12,466,1
12,473,4508
12,474,4094
12,475,11211
12,476,14001
12,497,148
12,502,108
12,505,14
12,506,77
12,507,6
12,511,1
12,512,53
12,566,49
12,568,7
12,576,1187802
12,577,80
12,583,83
12,625,1054
12,626,114859
12,627,17
12,628,4634
12,631,1
12,632,16
12,635,142
12,637,3149
12,638,9118
12,689,244890
12,690,63530
12,691,526377
12,692,67
12,698,269873
12,701,247158
12,702,129
12,703,298587
12,704,458749
12,755,27
12,761,1226
12,774,202
12,790,231
12,791,103
12,798,1
12,799,13
12,807,2
12,813,2289
12,814,77
12,816,691
12,818,40
12,821,2
12,824,23
12,825,63
12,826,7396
12,850,7
12,895,5585
12,896,3
12,914,58
12,915,3244
12,929,6007
12,931,6
12,934,13
12,941,1
12,943,31
12,961,16
12,965,217
12,966,461
12,968,254
12,969,43
12,974,3
12,1026,2
12,1028,11
12,1029,641
12,1030,1292
12,1031,10
12,1037,3
12,1038,1
12,1040,81
12,1042,765
12,1043,93008
12,1044,2580
12,1045,296
12,1047,6627
12,1048,8056
12,1049,53198
12,1050,93
12,1051,149
12,1052,46971
12,1054,4011
12,1055,12884
12,1056,822
12,1057,4
12,1058,24
12,1061,13
12,1062,28
12,1064,24498
12,1065,15826
12,1066,109
12,1067,1877
12,1068,89
12,1069,80
12,1070,25800
12,1071,2445
