8,2,4924741
8,4,942037
8,5,4
8,6,497955
8,7,6150
8,12,29
8,13,68
8,14,62
8,15,4963
8,16,15202
8,17,244
8,18,202866
8,19,85303
8,20,14
8,21,273
8,22,537
8,23,23185
8,24,5833
8,30,33815
8,32,407
8,36,1187858
8,37,163
8,40,132990
8,44,2109360
8,48,1253
8,49,202
8,50,348
8,51,3059
8,52,7524
8,54,7
8,56,5588
8,58,3302
8,59,6058
8,61,994
8,65,2041
8,66,229460
8,67,71315
8,68,118476
8,69,153770
8,70,106184
8,71,49052
8,74,157933
8,75,86183
8,76,28346
8,77,12239
8,78,1205
8,79,149
8,80,459
8,81,110
8,83,2375
8,84,2638
8,85,464
8,86,12
8,87,18
8,88,1857
8,89,1168
8,90,3873
8,91,305
8,92,4
8,93,119
8,94,323
8,95,859
8,96,728
8,100,2115
8,102,2956
8,103,267811
8,104,1223
8,105,260730
8,106,88
8,107,15383
8,108,257302
8,109,1686
8,110,24
8,111,251
8,112,628080
8,113,395
8,114,301
8,115,2
8,116,1329
8,117,649
8,118,15
8,119,11
8,120,13
8,121,20
8,122,84
8,123,763
8,124,380
8,127,2677
8,128,132
8,129,19065
8,130,231
8,131,1405
8,132,9423
8,133,177
8,134,399
8,135,12674
8,137,712
8,138,224688
8,140,18
8,141,994
8,142,20854
8,143,6
8,144,13372
8,145,296
8,146,66856
8,147,65153
8,148,69094
8,150,33
8,151,2540
8,152,11
8,153,2
8,154,1205935
8,155,3735
8,156,112712
8,157,59
8,158,60218
8,159,71
8,160,335
8,161,5069
8,162,9359
8,163,1
8,164,67705
8,165,40221
8,166,4128
8,167,81
8,169,129913
8,170,41322
8,171,6
8,172,25
8,173,105
8,174,57
8,175,26796
8,177,1395
8,178,5
8,179,98
8,180,509
8,182,872
8,185,94
8,186,238
8,187,67
8,188,28
8,189,29
8,190,74
8,191,4773
8,192,3028
8,195,2320
8,196,757
8,198,98
8,199,1000704
8,200,48387
8,201,565
8,202,57989
8,204,36
8,205,12
8,208,10
8,209,565532
8,210,25696
8,211,497961
8,212,177815
8,213,371
8,214,757
8,215,27
8,216,349
8,217,150935
8,218,755
8,219,7580
8,220,19141
8,221,192125
8,222,1201284
8,223,653
8,224,40
8,226,7
