13,33,324079
13,34,208118
13,37,391803
13,38,399193
13,40,10820
13,41,172396
13,42,48087
13,43,50446
13,44,60734
13,45,2059870
13,46,643170
13,48,128581
13,51,264721
13,52,162723
13,102,29713
13,113,105771
13,114,138097
13,115,73620
13,116,50999
13,126,150449
13,128,393388
13,133,4
13,170,34
13,181,9799
13,183,5
13,186,34358
13,189,20229
13,191,162625
13,192,270905
13,214,3
13,215,6147
13,364,18
13,373,11
13,415,68
13,446,2
13,447,60
13,450,59
13,456,360
13,463,20
13,466,1607
13,476,2917
13,482,7
13,483,40
13,484,7909
13,485,1
13,489,7049
13,490,163
13,491,28
13,502,3
13,504,2
13,537,244
13,545,54
13,546,3
13,554,53
13,559,1788
13,560,17
13,565,296
13,569,14
13,573,378
13,574,200263
13,583,2
13,593,1133
13,594,188
13,600,42
13,601,81183
13,603,2755
13,614,1
13,615,1
13,616,1
13,620,2
13,623,2
13,624,1
13,629,1
13,632,1
13,634,4
13,657,168
13,658,86
13,659,4
13,660,15
13,694,537
13,705,9053
13,706,519
13,707,569
13,708,1972
13,709,686
13,710,600
13,711,559
13,712,510
13,721,611
13,722,648
13,723,490
13,724,752
13,725,788
13,726,363
13,727,631
13,728,1015
13,729,806
13,730,540
13,731,451
13,732,390
13,735,746
13,736,486
13,745,221
13,746,28
13,747,3270
13,759,42
13,762,11
13,765,1842
13,766,60
13,767,359
13,932,1
13,945,4508
13,947,4094
13,949,6589
13,950,4622
13,952,14001
13,993,148
13,1003,108
13,1009,14
13,1011,77
13,1014,6
13,1022,1
13,1024,53
13,1131,49
13,1135,7
13,1151,1187614
13,1152,188
13,1153,80
13,1166,83
13,1249,1054
13,1251,114859
13,1253,17
13,1255,4634
13,1262,1
13,1264,16
13,1269,142
13,1274,3149
13,1276,9118
13,1377,2
13,1378,244888
13,1379,63525
13,1380,5
13,1381,8939
13,1382,517438
13,1384,67
13,1395,269818
13,1396,55
13,1401,152
13,1402,247006
13,1403,43
13,1404,86
13,1405,54783
13,1406,243804
13,1407,1
13,1408,458748
13,1510,27
13,1521,554
13,1522,672
13,1547,202
13,1580,231
13,1581,103
13,1595,1
13,1598,13
13,1613,2
13,1625,2
13,1626,2287
13,1627,77
13,1631,691
13,1635,40
13,1641,2
13,1648,23
13,1650,63
13,1651,6625
13,1652,771
13,1699,7
13,1790,5585
13,1791,3
13,1828,58
13,1829,3244
13,1858,6007
13,1861,6
13,1867,13
13,1882,1
13,1885,31
13,1921,15
13,1922,1
13,1929,217
13,1931,23
13,1932,438
13,1936,254
13,1938,43
13,1947,3
13,2051,2
13,2055,10
13,2056,1
13,2058,641
13,2060,1292
13,2061,10
13,2074,3
13,2076,1
13,2079,81
13,2083,147
13,2084,618
13,2086,93008
13,2087,2580
13,2089,296
13,2093,6627
13,2095,389
13,2096,7667
13,2098,53198
13,2099,93
13,2101,139
13,2102,10
13,2103,45560
13,2104,1411
13,2107,6
13,2108,4005
13,2109,145
13,2110,12739
13,2112,822
13,2114,4
13,2116,24
13,2121,13
13,2123,28
13,2127,17
13,2128,24481
13,2129,15826
13,2131,32
13,2132,77
13,2133,16
13,2134,1861
13,2135,89
13,2137,27
13,2138,53
13,2139,95
13,2140,25705
13,2141,8
13,2142,2437
13,2143,522
13,2148,2
13,2156,85
13,2157,108247
13,2169,3051
13,2170,7065
13,2171,21
13,2173,5
13,2179,4
13,2180,37
13,2187,9852
13,2188,5012
13,2191,701
13,2192,46098
13,2197,62
13,2198,3
13,2200,21
13,2205,2667
13,2206,89313
13,2210,69411
13,2211,138
13,2212,45
13,2213,69
13,2216,331
13,2217,4
13,2220,4026
13,2225,32021
13,2229,79
13,2233,60
13,2244,2682
13,2245,1709
13,2246,4
13,2247,13460
13,2250,19016
13,2261,926
13,2262,793
13,2263,10091
13,2264,371
13,2337,40963
13,2338,2
13,2339,19
13,2341,6534
13,2342,21
13,2343,139
13,2344,42
13,2348,1211
13,2361,2
13,2363,44
13,2365,431
13,2366,51
13,2367,108440
13,2368,34
13,2370,2092
13,2375,16876
13,2376,98
13,2377,7636
13,2378,512
13,2383,125
13,2384,49
13,2398,58779
13,2399,4
13,2400,12
13,2411,1
13,2412,28332
13,2431,13
13,2434,129
13,2444,11917
13,2455,11
13,2460,182
13,2467,1
13,2468,568
13,2472,436
13,2483,1
13,2490,147
13,2492,52
13,2507,8
13,2526,140
13,2527,1
13,2542,12
13,2555,1
13,2559,446
13,2572,62
13,2575,1
13,2582,47
13,2626,42
13,2631,2291
13,2633,10
13,2655,25
13,2656,7
13,2657,27
13,2666,2344
13,2669,206
13,2671,56
13,2687,1
13,2688,4
13,2699,187
13,2706,1
13,2707,28
13,2710,222
13,2713,26
13,2733,12
13,2757,1
13,2760,1
13,2764,2
13,2773,1
13,2775,3
13,2782,8
13,2784,2
13,2786,8
13,2793,212
13,2802,880
13,2805,671
13,2806,81
13,2808,5
13,2821,291
13,2823,25
13,2824,1
13,2834,199
13,2843,565
13,2845,79
13,2847,8
13,2849,1
13,2858,3865
13,2868,7
13,2903,12
13,2904,193
13,2911,100
13,2932,3
13,2934,1
13,2949,4
13,2950,10
13,2951,23
13,2959,73
13,2967,9
13,2994,38
13,2995,269
13,2997,14
13,2998,2
13,3015,846
13,3017,13
13,3043,23
13,3048,41
13,3057,118
13,3061,84
13,3066,461
13,3071,1
13,3169,37
13,3170,115
13,3171,632
13,3172,187
13,3173,90
13,3174,163
13,3175,18
13,3176,210
13,3185,299
13,3186,88
13,3187,20
13,3188,133
13,3189,8
13,3190,115
13,3234,27
13,3235,17
13,3237,1539
13,3238,521
13,3239,149
13,3240,568
13,3252,135
13,3265,83015
13,3266,22756
13,3270,161966
13,3280,74
13,3315,35
13,3318,1188
13,3333,3
13,3340,1
13,3341,2944
13,3342,3
13,3343,6
13,3345,3498
13,3348,28
13,3353,366
13,3354,2523
13,3355,91474
13,3356,44
13,3357,11
13,3358,158317
13,3359,1512
13,3364,88
13,3400,15354
13,3404,29
13,3425,118
13,3428,220778
13,3446,1070
13,3448,35336
13,3467,36
13,3471,1650
13,3520,24
13,3525,15
13,3531,2
13,3534,199
13,3542,33
13,3547,2
13,3557,31
13,3558,212
13,3578,627837
13,3588,133
13,3589,1
13,3590,38
13,3591,9
13,3592,3
13,3610,2
13,3613,209
13,3627,2
13,3633,6
13,3634,293
13,3673,2
13,3687,28
13,3692,1301
13,3725,245
13,3726,380
13,3727,3
13,3735,21
13,3758,15
13,3802,11
13,3824,12
13,3826,1
13,3871,20
13,3874,84
13,3907,761
13,3930,2
13,3939,7
13,3944,335
13,3954,1
13,3960,37
13,4048,2677
13,4067,131
13,4071,1
13,4105,617
13,4119,18448
13,4131,20
13,4140,1
13,4143,66
13,4154,83
13,4159,61
13,4171,22
13,4179,1
13,4186,4
13,4189,1378
13,4198,79
13,4212,9344
13,4231,177
13,4263,1
13,4268,12
13,4271,98
13,4288,288
13,4290,1
13,4293,12673
13,4369,1
13,4373,131
13,4377,120
13,4378,5
13,4380,53
13,4381,379
13,4383,23
13,4385,3075
13,4389,96779
13,4390,1
13,4391,170
13,4392,2774
13,4403,277
13,4405,2
13,4407,114156
13,4409,6
13,4413,7440
13,4414,8
13,4455,1
13,4470,17
13,4482,941
13,4490,3
13,4496,50
13,4518,463
13,4521,27
