3.129,21
51.146,1
184.62,94
155.182,112677
22.38,81
22.39,107
22.32,65
22.33,157
22.30,69
22.31,40
22.36,38
22.37,77
22.34,57
22.35,104
133.115,98
76.88,1191
76.89,134
99.47,116
221.107,96
110.174,33
78.246,1
210.77,16
99.167,1
99.166,7
99.169,4
99.168,3
92.117,71
92.116,2
200.232,2
200.235,232
174.81,1
101.63,6
101.60,2
101.61,2
132.51,177
141.44,463
172.210,5
15.29,7909
221.219,166
43.236,80789
43.237,55603
43.238,4825
43.239,102587
39.4,1054
221.214,18
221.217,14293
90.191,189
210.138,1
19.121,1
210.139,3815
86.179,1
158.132,61
22.145,108
22.144,52
22.147,37
22.146,79
210.14,23
22.140,36
194.247,17
22.142,38
216.42,838
73.213,42
48.82,105
48.81,50
48.80,47
75.243,1
75.247,12
168.147,122981
168.146,6932
133.54,1
73.19,19
73.11,2
211.94,7
137.4,120
137.5,60
137.6,219
137.7,109
137.0,1624
137.1,192
137.2,359
137.3,392
157.206,21
215.147,231
211.76,1
211.71,468
211.73,2
211.79,7
211.78,2207
50.205,971
50.204,1316
77.29,63
77.28,65
220.180,10
220.181,246
77.27,216
77.26,32
77.25,36
77.24,34
211.108,859
211.109,4
212.123,17
212.124,2
211.100,135
211.105,4
211.106,155922
5.206,260
5.207,33425
5.200,671
5.201,2
67.226,2
88.231,30
88.230,49
76.176,11
160.68,41
220.80,16
69.90,3703
195.55,2
220.88,90
69.94,276
223.0,1
223.1,1
201.185,2535
223.3,4
216.150,3
92.32,4
65.219,4005
65.213,6
218.31,680
1.125,1638
1.124,124992
1.127,1951
220.57,1
131.154,726
140.127,50
198.108,2437
198.109,957
219.94,1
198.81,1179
198.86,7244
198.87,12176
198.85,289291
198.88,637652
198.89,88
136.246,4
136.243,19
99.56,14
116.181,21
201.198,5
67.211,12
67.213,9
73.43,12
23.242,310
23.240,38
23.245,10
133.250,34
140.77,3
17.161,296
19.206,4
185.30,226
99.158,71
99.159,37
99.154,6
127.19,131
176.107,38
47.143,641
221.207,128
110.86,2
15.37,1
57.27,53
87.137,880
57.26,5
190.111,2
43.224,54783
43.221,58
86.166,1
19.114,1
19.118,1
160.104,3
209.211,535
221.22,17
76.91,444
76.90,387
22.172,40
76.92,224
76.95,201
76.94,9206
22.176,45
22.177,49
22.178,121
22.179,46
169.175,41215
156.210,13
146.35,13
47.128,501
146.39,45007
99.134,63
19.49,1
147.105,942
147.103,5399
147.101,58291
19.47,1
3.47,12
3.46,58
3.45,14
3.44,10703
211.44,522
77.31,84
3.41,3468
3.40,15443
137.230,1361
137.236,8
213.196,1
131.40,79
89.157,5
89.159,2
218.237,10
170.195,4
221.37,58
221.30,71
219.101,6
194.95,2
84.172,1
84.174,221
130.84,22
88.244,8
208.29,1
155.95,1
220.90,2
64.97,10
195.48,11
220.94,1987
220.99,23
195.218,4
86.56,1
77.30,38
74.74,40
74.77,32
74.71,902
74.72,440
216.166,59
187.206,1
14.9,59
22.2,85
22.3,80
22.0,8278
22.1,277
22.6,123
22.7,52
22.4,94
22.5,64
22.8,52
22.9,75
129.17,20
218.26,15
199.228,6
47.129,1
137.227,2
82.8,42
65.174,9
186.183,2
186.182,45
95.205,304
112.41,6
174.24,158
112.46,32
86.177,2
198.91,9262
198.93,9
198.92,1337
198.95,386
198.94,2
198.97,12143
198.99,11
121.14,33
155.214,1
121.11,21
121.10,29
60.85,1
60.87,5
60.80,17
60.89,30
141.163,15
141.160,99
141.161,11666
156.180,36
201.234,1
201.236,156
201.231,1298
66.205,53
208.223,761
208.222,3
208.227,50
22.10,31
22.11,128
22.12,53
22.13,64
22.14,62
22.15,54
22.16,72
22.17,52
22.18,79
22.19,96
188.106,29
149.176,33
145.177,407
145.176,2681
153.193,1205929
55.246,1
67.207,2223
67.204,197
145.179,58
145.178,32
200.26,118
67.200,114
29.165,410
17.119,1788
133.248,36
14.118,20
156.9,3
101.44,256
101.45,4
101.46,7
101.47,218
101.42,11
101.43,25
99.143,30
99.142,57
101.48,18
101.49,101
99.145,14
123.17,5
123.16,2
92.178,9
66.198,27
39.21,44250
39.20,24641
39.23,652
39.22,45275
210.10,1
55.232,5568
169.183,1
159.91,12
23.74,7
55.237,17
43.252,449485
22.141,124
43.251,9263
210.15,80
22.143,78
36.1,11
210.17,21606
173.254,4
64.242,45
64.243,36
74.69,10
22.169,30
22.168,81
22.167,49
22.166,139
22.165,140
22.164,177
22.163,65
22.162,139
22.161,34
22.160,45
73.34,1
73.35,777
73.39,5756
47.132,50
47.130,2
47.137,22
47.136,2
47.139,6
147.177,1092
102.0,34534
102.2,5984
102.3,42497
211.123,12028
95.163,39
95.162,45
212.143,95
68.229,3
68.226,1140
68.227,4
68.225,40
219.133,332
163.150,13
11.165,11
106.93,29
208.35,824
208.34,8
29.26,1
216.38,43
137.61,7
137.226,6046
169.19,3
220.69,1443
137.229,31
6.177,364
104.94,1
104.96,2940
60.71,217
74.64,6161
74.65,404
79.242,446
74.61,98
74.68,159
6.176,4571
66.242,1
170.97,1
220.4,3067
209.195,519
209.196,7757
199.255,621
65.232,12739
1.103,42778
1.102,191265
1.101,27818
1.100,7936
1.107,77253
1.106,2075
1.108,293774
174.32,8
112.55,9
93.145,251
58.203,1
68.121,1
91.159,3
201.96,14
66.81,28
60.93,183
82.242,25
66.213,95
201.226,155
66.216,22149
208.233,537356
200.31,15
47.43,27
145.162,1749
145.163,206
145.160,18942
145.161,337
145.166,419
145.167,385
145.164,123
145.165,100
67.29,2
208.125,23
208.128,3455
77.23,1
223.2,1
101.53,20
101.52,6
101.51,2
101.50,2
101.57,28
101.56,520
220.184,8356
101.59,3
101.58,7
186.62,19
66.182,11
17.4,54
39.39,17
66.68,13
174.80,1
223.18,1
223.16,1
43.240,1
220.39,5411
190.158,164
198.254,3
213.2,77
213.7,16
210.65,1
110.211,2
19.61,1
121.9,1
211.28,30
211.29,6
77.57,428
220.158,4257
220.156,4153
77.59,8
220.153,383
68.161,62
209.167,188
36.106,83
151.181,6
151.184,5
73.240,108440
68.230,1480
68.233,89313
106.60,15354
157.12,93
5.166,9611
74.13,4
195.63,14
68.125,2538
68.124,8
68.126,2283
220.79,800
68.120,16
68.122,41252
220.75,55
220.74,283
194.84,92
216.100,3
216.106,100
74.53,8453
74.52,1714
74.50,117
74.55,4832
74.54,1760
102.125,74
210.128,4838
5.252,270764
5.251,141
210.123,61
68.84,958
68.87,892
68.81,2
68.80,2713
68.83,1
68.82,743
199.240,35
114.192,2
199.247,21
29.188,12736
14.63,360
218.151,53
1.110,65499
1.111,204569
218.159,7
165.190,3992
210.231,9
69.128,6100
69.129,4806
210.239,5862
201.82,240
70.170,6
142.126,6
141.100,45
141.101,1
65.226,18
65.224,127
31.2,148
16.193,48
16.192,13
82.254,1
16.197,1
82.252,6
16.195,21
16.194,96
66.229,8
169.88,78
66.220,3556
170.227,1
119.140,1
201.145,38
201.142,175
145.190,1
199.34,6752
83.102,206
78.85,8
174.173,6
146.134,1
113.138,63
113.139,227
176.157,33
128.180,12141
69.95,5
113.133,6
216.17,64628
139.50,1
208.209,251
66.233,1
221.254,29
58.14,187
58.11,4
58.10,629
58.13,2337
58.12,1
87.164,641
87.167,30
29.147,139
157.138,2545
19.163,1
161.168,4
187.36,15
90.179,2
43.43,517438
22.218,38
39.206,3109
39.207,32
39.200,8
111.33,1
111.38,30
147.154,40
147.157,1
147.153,22
147.152,1
220.149,2
194.119,6
211.30,10
209.83,129
211.32,193
211.37,634
195.9,8
89.77,3865
50.240,81
50.242,610
210.50,43897
73.255,34
212.50,9
87.188,5
152.58,2
176.13,5
64.52,10
208.53,14
208.56,6
69.57,250
68.115,18
68.118,683
107.31,45425
107.30,40510
195.226,325
216.114,8
216.115,4
216.116,19
216.119,1
18.192,81177
18.197,6
3.128,448
66.131,8710
179.165,3
5.240,74116
5.241,41708
5.243,46801
181.199,1
68.92,4729
68.93,283
210.136,1
210.137,19
75.80,1
218.125,18
75.89,10684
58.228,31
70.35,72
69.131,17229
69.130,3886
70.31,341
70.30,367
70.33,436
70.32,1201
112.30,133
112.34,1
23.84,1411
23.85,1851
13.235,1
104.153,14
23.82,8
200.5,1
210.42,2
164.235,3418
218.73,289
65.255,822
218.79,2
185.117,12
74.247,4
66.239,2436
88.49,25
31.130,14
99.18,169
99.19,327
201.154,1945
99.17,8
90.178,3
99.15,115
199.102,4792
145.188,5
145.189,1018
145.185,8
145.186,5389
145.187,5
145.180,8
145.182,9
219.52,5408
199.26,26
199.24,251
145.211,2230
199.21,168
14.142,1607
83.113,56
174.164,29
220.8,3
86.239,8
65.100,6627
1.96,1788014
1.97,2059
1.94,806
220.7,15
1.90,27734
1.91,25847
199.123,1
176.141,1235
123.63,335
199.129,62
39.18,41
208.212,2410
198.65,2
198.66,12644
198.67,101
198.68,5
198.69,2
18.52,2
43.10,6
223.30,1
23.176,2
23.178,40
87.175,81
156.174,7
17.123,17
15.189,2
222.52,448
123.185,37
39.217,9118
177.24,5
174.184,6
174.188,11
1.76,48087
147.144,3257
147.145,1
220.179,4
220.178,8
220.170,110
95.60,41
220.177,18778
3.251,61293
213.153,9
213.152,6
213.155,1
220.52,15
89.2,1
216.172,2
22.134,217
22.135,65
22.136,141
22.137,34
22.130,44
22.131,32
22.132,46
22.133,58
210.49,2162
22.138,150
22.139,47
64.92,224
64.93,197
181.219,28
64.94,501
64.95,370
18.213,2
219.90,12
11.93,18
18.214,2753
3.255,45168
3.254,46384
220.53,17
3.250,56322
3.253,41720
3.252,40631
216.125,2
216.124,770
216.121,1
216.123,1982
3.138,60869
3.139,34498
213.207,1
3.131,304
3.132,52546
3.133,52452
3.136,3149
3.137,39581
179.174,5
210.104,10
210.102,40
210.108,364319
12.244,68
84.138,1
60.138,43
181.184,45
181.182,11
104.197,41
178.131,13
50.198,2
104.195,325
29.129,2967
195.102,1
75.90,17648
195.104,11
158.4,1
70.26,152
70.27,656
70.24,320
70.25,207
70.28,231
70.29,408
13.247,60
104.128,53
83.4,27
216.251,24
164.229,36803
87.9,8
219.212,1
218.227,177
18.142,145
18.143,7
18.141,30
166.156,3
189.52,3
189.50,1
191.180,732
111.204,112632
111.205,515205
99.28,17
104.239,158315
201.160,618
99.21,15
104.233,2
201.164,24
99.24,155
39.165,142
219.21,7
219.27,1879
145.220,1
199.50,1
150.99,2540
130.148,1
82.52,2291
1.89,6347
1.81,44835
1.80,5611
65.118,389
199.132,2417
201.46,8
198.79,5012
201.42,435
198.77,3
198.76,713
198.75,4243
201.49,105
191.218,12
112.207,2
66.170,1843
66.171,18
58.39,6
169.46,18
69.92,42
190.129,4607
181.188,3
110.111,62
110.110,59
200.145,18
222.61,5
221.183,224
99.16,113
19.95,1
19.93,1
1.67,7148
1.66,94690
1.65,41205
1.64,29353
223.23,2
223.21,1
15.86,28
223.28,3
213.147,291
101.156,135
147.190,7
82.65,1
95.129,118
212.76,1
88.138,148
88.139,51
94.51,66
94.50,300
22.129,40
103.170,1188
201.199,8
160.212,1
220.23,7
220.21,11
220.27,114545
3.248,29038
3.249,72832
211.11,221
220.163,65
68.171,3
213.14,340
216.138,6546
216.130,9
209.98,93
213.210,1
60.125,196
60.124,18
60.127,10
60.126,23
87.64,119
87.65,93
60.122,7
1.147,25945
1.146,37172
29.135,1541
1.144,67218
1.149,2374
1.148,23121
218.106,9
219.197,22
215.117,118
210.207,3
174.75,160
174.77,31
104.134,1
104.135,3444
216.244,921
216.248,141
133.251,131
199.116,26
23.244,1
144.145,9
144.144,175
144.140,108
218.54,21
76.8,129
218.50,5
99.30,15
99.33,90
104.225,11
174.65,43
198.182,1
65.124,7667
198.189,191
199.148,5000
199.143,9
201.70,30
66.28,24
79.105,12
93.137,31
43.37,2802
43.36,6120
43.35,17
104.245,1512
66.162,16
137.32,14826
137.33,15421
137.34,1879
137.35,64653
169.52,6
116.108,379
116.109,1
82.67,1
110.108,20
110.109,58
99.156,19
82.69,2
82.68,4
22.248,40
22.249,37
22.246,159
22.247,44
22.244,182
22.245,146
22.242,52
22.243,31
22.240,40
22.241,92
221.192,7
221.190,113
221.195,184889
95.204,48
78.233,140
95.206,19
95.207,90
99.146,5
122.200,2
111.46,212
1.58,10820
194.165,3
194.166,1
50.101,2
212.60,1
221.58,107
221.59,613
126.123,2677
174.251,3
221.50,1052
197.200,1
17.79,53
74.123,49
94.48,1
94.49,479
158.112,9
208.89,11160
69.64,4
69.60,81
217.58,409
220.30,2241
220.32,1
220.37,9217
107.1,118
195.22,303
5.182,5
220.113,155
220.112,16
220.115,9338
209.56,2072
209.50,2974
157.10,33
5.167,188
74.14,1442
157.14,12479
74.12,413
216.27,4
79.212,1
134.38,12673
159.221,11
1.150,60677
1.151,15692
1.152,9047
1.153,30714
1.154,62397
1.155,32784
195.123,49
1.158,27781
137.149,277
174.40,473
146.8,2
67.227,3
107.28,50627
86.35,1
107.29,84216
104.108,3
104.101,1
104.103,3
163.254,67689
218.205,22
118.201,1
159.170,2
118.206,10
102.44,15121
102.43,146845
218.49,175
144.158,2
99.41,15
99.40,1
99.43,9
99.44,1
201.105,321
99.46,21
104.217,44
130.206,4
199.79,3345
165.130,7
207.122,10
140.9,941
29.175,1
199.158,1
213.227,14
43.21,63525
39.49,5
39.48,4587
43.28,5
31.144,77
201.62,18431
22.170,58
18.184,42
22.171,31
112.224,82
112.227,3
76.93,130
181.150,237
93.138,5
93.139,1
173.94,8
22.173,45
66.113,10
66.114,7
22.175,38
57.34,1
57.35,3243
217.172,4
82.70,2
208.154,2701
73.91,1211
22.255,40
22.254,89
22.251,118
22.250,72
22.253,46
22.252,44
23.234,60
43.8,244882
43.4,2
221.165,96
70.50,166
1.45,90971
1.44,71052
1.47,107888
1.46,129282
209.132,62
221.49,208
221.41,13851
221.40,488
212.93,1
212.90,5
210.98,443
210.93,1633
21.168,504
21.169,28
69.11,66117
68.85,4543
69.12,3273
216.97,1
20.137,3
208.1,7
60.212,3
194.158,122
221.46,968483
186.245,1
65.24,42
65.25,354
65.26,1
65.27,221
65.20,147
218.0,10
181.246,547
69.9,6
216.1,3598
161.47,1
210.3,51
194.26,19
64.62,1
77.201,147
70.78,7549
104.36,3
70.77,10875
70.76,592
197.59,88
104.115,6
218.255,1
3.43,10
3.42,5
73.0,1
73.1,229
73.6,34279
73.7,6454
154.49,3729
136.227,378
99.51,18
201.114,4386
99.57,181
104.200,2488
104.201,35
201.118,3
201.119,22
99.59,15
217.131,10
104.209,91474
199.66,10708
69.10,15
129.241,3
129.243,58
219.11,242
219.10,11124
144.89,2
199.165,116
65.148,19
65.140,123
65.141,53075
65.145,4
43.57,51
39.50,4
222.122,16
39.53,4
39.54,1
198.29,58
208.61,453
108.118,1635
108.119,15
99.5,9
201.16,14
201.17,24
99.2,28
128.179,57
112.230,56
112.231,68
137.58,3
137.59,1
22.61,66
22.60,43
22.63,96
22.62,39
137.52,34
137.53,3
137.50,10
137.51,4
137.56,2741
137.57,17
137.54,40
137.55,15
208.143,147
208.146,516
74.253,1
74.255,11
73.196,2
1.0,90539
1.1,64493
1.2,141967
1.3,27080
1.8,40642
23.226,1509
23.229,333
198.239,14
1.38,84250
1.39,8889
223.193,1
99.137,1
1.32,37969
1.33,78995
1.34,71128
1.35,45453
1.36,8695
1.37,56424
115.90,1301
22.174,40
49.96,103
49.94,231
212.88,48
103.148,35
20.159,6
21.171,4
21.170,1
94.67,13
216.80,3
116.118,3
73.45,2
73.46,6
214.70,26
73.42,1
73.48,8
220.15,1685
146.54,11
194.146,1
146.53,6
47.141,1
220.137,35
95.23,23
220.132,141
160.31,1
113.84,2
134.15,1
65.50,2580
15.173,3
1.145,32522
137.161,1
137.162,1
136.165,131
29.160,5
29.161,37
29.162,17
29.163,6120
84.196,26
36.0,25
36.3,13
36.2,31
210.254,45665
77.218,52
64.78,641
35.117,1
35.118,4
35.119,2
67.195,3051
216.218,1688
216.213,4318
16.196,65
43.206,246937
129.95,1
43.201,8
35.240,1187614
199.98,387
130.227,1378
165.113,1
122.16,761
70.180,2186
70.181,2174
70.182,7
70.183,1
199.172,10
65.151,70
66.11,4
198.39,1059
58.9,2847
58.8,2
189.93,28
83.254,4
165.15,10
43.62,16
19.185,1
66.130,7116
43.147,186270
29.150,3955
154.181,6
137.49,63
137.48,1
17.196,14
137.41,1
176.243,37
176.245,18
91.173,1
210.187,107
64.221,1
80.91,62
31.237,1
70.164,918
70.162,1
70.163,3
70.160,2
70.161,2
70.168,22
70.169,755
99.129,1
22.222,48
210.0,16
85.102,12
110.33,2
110.32,2
110.37,4
110.35,1
110.34,2
15.69,7049
110.38,4
20.147,4
210.23,1259
20.141,29
214.109,1
222.28,179
74.119,125
88.33,291
39.110,1
69.38,4
173.158,4
69.32,65
73.56,4
73.54,18
73.50,113
73.58,10
220.123,1159
220.121,1749
74.15,233
157.60,2
157.63,597
157.62,739
13.237,1
179.106,501
217.54,8
217.57,43
217.56,43
217.59,34
43.155,45
65.42,89748
65.43,3260
174.174,1
161.69,8255
29.171,647
29.170,3974
216.16,5687
68.18,4
161.67,3
49.236,13
51.152,2
51.157,769
70.55,4196
70.54,7223
70.53,256
70.52,211
70.51,511
69.196,60
76.220,182
216.52,41
201.240,120
216.208,8
102.14,22756
163.203,3
218.254,5916
216.203,61
60.10,1
216.207,1078
88.59,1
22.149,35
35.254,188
136.204,5
22.148,34
201.132,58
80.171,47
201.135,1815
22.46,50
22.128,109
29.190,1265
199.85,10
199.86,112
221.61,1
74.238,58746
51.64,2
65.162,139
86.252,2
70.191,359
70.190,12
222.103,5
53.23,7
113.137,3
201.39,62
84.87,4
84.86,183
83.247,1
43.151,8969
43.150,74579
93.142,1
165.24,118
43.154,10
93.148,18
200.243,65
200.245,65
200.247,49
157.6,672
157.7,168
201.246,21
141.213,7242
157.2,881
201.241,18876
201.242,2
141.217,132
157.9,7
22.43,183
22.42,40
22.41,57
22.40,127
22.47,53
74.237,33
22.45,39
22.44,51
22.49,49
22.48,89
145.103,32720
145.108,23
153.148,6
