16,257,90539
16,258,64493
16,259,141967
16,260,27080
16,265,40642
16,269,41715
16,270,29136
16,271,11
16,272,96614
16,289,37969
16,290,78995
16,291,71128
16,292,45453
16,293,8695
16,294,56424
16,295,84250
16,296,8889
16,301,71052
16,302,90971
16,303,129282
16,304,107888
16,315,10820
16,321,29353
16,322,41205
16,323,94690
16,324,7148
16,333,48087
16,337,5611
16,338,44835
16,346,6347
16,347,27734
16,348,25847
16,351,806
16,353,1788014
16,354,2059
16,357,7936
16,358,27818
16,359,191265
16,360,42778
16,363,2075
16,364,77253
16,365,293774
16,367,65499
16,368,204569
16,381,124992
16,382,1638
16,384,1951
16,401,67218
16,402,32522
16,403,37172
16,404,25945
16,405,23121
16,406,2374
16,407,60677
16,408,15692
16,409,9047
16,410,30714
16,411,62397
16,412,32784
16,415,27781
16,809,15443
16,810,3468
16,811,5
16,812,10
16,813,10703
16,814,14
16,815,58
16,816,12
16,897,448
16,898,21
16,900,304
16,901,52546
16,902,52452
16,905,3149
16,906,39581
16,907,60869
16,908,34498
16,919,15975
16,920,57645
16,927,8695
16,928,42304
16,1005,34928
16,1006,47555
16,1007,45228
16,1008,22738
16,1017,29038
16,1018,72832
16,1019,56322
16,1020,61293
16,1021,40631
16,1022,41720
16,1023,46384
16,1024,45168
16,1064,4
16,1355,34
16,1447,9611
16,1448,188
16,1463,5
16,1481,671
16,1482,2
16,1487,260
16,1488,33425
16,1505,1
16,1509,20228
16,1521,74116
16,1522,41708
16,1524,46801
16,1532,141
16,1533,270764
16,1710,3
16,1713,4571
16,1714,364
16,1715,706
16,1716,506
16,2910,18
16,2982,11
16,3317,68
16,3564,1
16,3566,1
16,3576,60
16,3594,59
16,3648,360
16,3703,20
16,3727,1607
16,3806,293
16,3808,2624
16,3854,7
16,3860,40
16,3870,7909
16,3878,1
16,3910,7049
16,3917,163
16,3927,28
16,4014,3
16,4030,2
16,4289,13
16,4290,48
16,4291,96
16,4292,21
16,4293,65
16,4294,1
16,4357,54
16,4366,3
16,4432,53
16,4472,1788
16,4476,17
16,4514,296
16,4549,14
16,4581,26
16,4582,58
16,4583,30
16,4584,264
16,4587,200263
16,4661,2
16,4737,1
16,4741,77
16,4743,1055
16,4747,2
16,4748,4
16,4750,30
16,4751,145
16,4752,7
16,4793,42
16,4801,81177
16,4806,6
16,4822,2
16,4823,2753
16,4912,1
16,4914,1
16,4926,1
16,4958,1
16,4960,1
16,4979,1
16,4983,1
16,4986,1
16,5028,1
16,5050,1
16,5071,4
16,5252,168
16,5257,54
16,5258,3
16,5262,29
16,5268,4
16,5278,9
16,5280,6
16,5545,504
16,5546,28
16,5547,1
16,5548,4
16,5633,8278
16,5634,277
16,5635,85
16,5636,80
16,5637,94
16,5638,64
16,5639,123
16,5640,52
16,5641,52
16,5642,75
16,5643,31
16,5644,128
16,5645,53
16,5646,64
16,5647,62
16,5648,54
16,5649,72
16,5650,52
16,5651,79
16,5652,96
16,5653,112
16,5654,46
16,5655,50
16,5656,62
16,5657,64
16,5658,73
16,5659,51
16,5660,1570
16,5661,56
16,5662,49
16,5663,69
16,5664,40
16,5665,65
16,5666,157
16,5667,57
16,5668,104
16,5669,38
16,5670,77
16,5671,81
16,5672,107
